       204     64089.6        0.466932         1.35630         56969.4        0.120532E+22
       205     64180.0        0.512343         1.22879         63602.4        0.141845E+22
       206     64270.5        0.557450         1.11888         69781.4        0.163269E+22
       207     64361.1        0.602034         1.02419         75572.1        0.184779E+22
       208     64451.9        0.645635        0.942926         81013.9        0.206234E+22
       209     632370.         1.21382        0.352777E-03     2087.74        0.150586E+21
       210     127283.        0.158945        0.772045         185.839        0.356986E+19
       211     127463.        0.394120        0.731902         11302.7        0.213256E+21
       212     127643.        0.447662        0.667869         21784.6        0.423293E+21
       213     127823.        0.511798        0.603477         31408.0        0.633760E+21
       214     128003.        0.578133        0.545264         40199.7        0.844776E+21
       215     128184.        0.643987        0.494125         48247.6        0.105646E+22
       216     128365.        0.708716        0.449533         55646.3        0.126896E+22
       217     128545.        0.772218        0.410750         62483.5        0.148242E+22
       218     128727.        0.834392        0.377086         68838.9        0.169704E+22
       219     120779.        0.895003        0.347927         74774.1        0.191191E+22
       220     1.00000         1.85001        0.567821E-04     17.4896        0.356986E+19
       221     127283.        0.229547         1.29699         684.518        0.136837E+20
       222     127463.        0.266325         1.23225         11779.4        0.223397E+21
       223     127643.        0.310954         1.12556         22223.1        0.433461E+21
       224     127823.        0.362786         1.01826         31808.2        0.643962E+21
       225     128003.        0.415212        0.921163         40565.6        0.855021E+21
       226     128184.        0.466233        0.835786         48583.7        0.106676E+22
       227     128365.        0.515508        0.761277         55956.8        0.127933E+22
       228     128545.        0.563138        0.696436         62772.2        0.149288E+22
       229     128727.        0.609218        0.640125         69109.6        0.170758E+22
       230     120779.        0.653702        0.591340         75027.4        0.192238E+22
       231     1.00000         2.49539        0.100438E-03     65.9485        0.136837E+20
       232     127283.        0.253615         1.87058         1448.27        0.298040E+20
       233     127463.        0.274467         1.77864         12508.6        0.239544E+21
       234     127643.        0.319511         1.62718         22893.2        0.449637E+21
       235     127823.        0.371266         1.47474         32418.8        0.660174E+21
       236     128003.        0.423365         1.33658         41122.5        0.871277E+21
       237     128184.        0.473910         1.21489         49093.8        0.108307E+22
       238     128365.        0.522599         1.10856         56426.5        0.129571E+22
       239     128545.        0.569540         1.01594         63207.3        0.150934E+22
       240     128727.        0.614829        0.935441         69515.3        0.172414E+22
       241     120779.        0.658411        0.865676         75405.7        0.193886E+22
       242     1.00000         2.44358        0.158710E-03     145.883        0.298040E+20
